role_name;idPer;idObra;idPapel;
Dolores;726;1587;45333;
Maria;726;3385;51782;
Fidela;726;3390;51788;
Profesora;726;5174;57301;
Dolores;727;1587;45334;
;729;290;5152;
;730;279;40941;
Venancio;732;1336;10969;
Cabo;733;2846;20294;
Joaquín;734;2394;17486;
Himself;735;72;8;
;736;4443;30575;
;737;279;5097;
;737;1851;14807;
;737;3244;23482;
;737;4398;30377;
;737;5245;34912;
Adolf Hitler;737;125;37556;
Clementi;738;1269;10520;
Abogado;739;5024;33424;
Toni Encargado Rosales;739;5245;34913;
Sacerdote;740;4093;28963;
Txus;741;2402;1557;
;742;1366;11095;
;742;1474;11960;
;742;5446;36100;
Veterinario;742;28;37293;
Miguel;747;5368;35678;
Himself;749;4608;31200;
;750;3262;51241;
;750;4020;54004;
;751;2694;19121;
Femme sélectionneur;752;2152;47339;
;753;2819;20081;
Superintendent;754;4605;3346;
Viajante I;758;1917;15424;
;758;4038;28611;
Pequeño hijo mestizo;759;3954;27972;
;760;2663;19015;
Pequeño hijo mestizo;762;3954;27973;
Mujer elegante;764;3698;52937;
Servant;765;3049;50416;
Lumumba;766;4374;30168;
Alba adulta;767;299;41015;
Abuela;769;3309;49226;
;771;1804;14414;
Fuco;772;1459;11871;
;772;3543;26127;
;773;278;5069;
Teacher;776;1668;13414;
Di Salvos Assistant;776;2042;15791;
Grupo fachas;778;1415;11387;
;779;3518;25287;
Conde;780;816;8165;
;780;1503;12183;
;780;1507;12244;
Cardenal;780;1636;13307;
;780;1850;14806;
Tomás;780;2179;16399;
;780;3869;27615;
;780;5342;35534;
;781;581;41861;
Elizabeth Camden;784;2996;50169;
Lt. Hill;786;427;5993;
Il killer;786;2610;18747;
Commander Davidson;786;2649;18946;
Duke of Camden;786;2996;21650;
Cop #1;786;3903;27856;
Dave;786;4965;32982;
;789;5480;36198;
Antonio;790;512;6401;
;790;922;8666;
Policía;790;1393;13623;
;790;2764;19594;
Sebas;790;2784;20791;
Policía;790;3065;22299;
Macarra 1º;790;3184;23182;
Hincha;790;3506;25245;
;790;3518;25269;
;790;3559;25534;
Luisito Sendín;790;4663;31437;
Roque;790;4799;32076;
;790;5121;33909;
;790;31;37305;
Old writer;791;631;303;
;791;857;737;
;791;2092;1377;
;791;3564;2227;
Bárcenas;791;3203;3489;
Polonio;791;4950;3530;
Productor;791;63;4167;
Emiliano Rivas;791;245;4841;
;791;249;4863;
Paquito - su padre;791;352;5450;
Mariano;791;359;5569;
;791;477;6231;
San José;791;485;6320;
Padre de Angélica;791;784;7909;
Borracho;791;790;7936;
;791;867;8406;
Zacarías;791;1338;10861;
Paco Hernández Gil;791;1367;11111;
Don Cosme;791;1421;11504;
Detective 1;791;1441;11665;
Emilio;791;1428;11740;
Padre de Margot;791;1456;11852;
Roque Freire;791;1459;11872;
Alguacil;791;1464;11929;
Enrique;791;1482;12008;
;791;1706;13771;
Rafael;791;1812;14442;
Don Plácido;791;1857;14896;
Gen. Bazán;791;1424;15409;
Capellán;791;2234;16625;
Don Luis;791;2326;17188;
Gómez;791;2333;17231;
;791;2376;17429;
Ramírez - funcionario incompetente;791;2486;18028;
Alcalde de Reajo del Pino;791;2828;20209;
Cosme;791;2918;20973;
Olegario, El Lentes;791;2948;21245;
Don Matías Don Mati;791;2965;21433;
Vicente;791;2984;21564;
;791;3030;22044;
Fray Jerónimo;791;3037;22075;
Don Matías;791;3184;23183;
Mariano;791;3246;23506;
;791;3269;23716;
Julián;791;3282;23766;
Don Matías;791;3362;24397;
;791;3383;24507;
;791;3518;25270;
Inspector de Educación;791;3568;25609;
José Pernales;791;3621;25963;
Four Eyes;791;3682;26374;
Presidente Comunidad de Propietarios;791;3879;27707;
Sr. Vidal;791;4020;28515;
Don Matías;791;4297;29743;
Taxista;791;4300;29766;
Sento;791;4304;29819;
Raúl;791;4401;30387;
;791;4510;30904;
Pepón;791;4411;31063;
;791;4578;31135;
Candelario;791;4869;32470;
Manolo;791;4896;32580;
Marcelino;791;5175;34341;
Modesto;791;5197;34443;
El Fugas;791;5291;35252;
;791;5367;35664;
Don Emilio;791;5409;35914;
Francisco;791;5596;36580;
;791;9;37178;
;792;1572;12870;
Webber;792;3739;26788;
Mister Luqui;793;3748;26910;
;793;1649;45601;
;794;4643;31356;
;796;1351;44264;
Abuelita spot;796;1621;45483;
Payesa;796;2316;47853;
La abuela;796;3884;53594;
;797;254;40813;
Juan Ignacio;798;4153;29160;
Vidala;801;1938;46576;
Himself;802;2832;1852;
El locutor de TV;804;1216;10264;
;805;476;6177;
Prostitute;806;3543;52740;
Natalio;807;5335;35415;
Joven;808;816;8146;
;808;4939;32831;
;809;5662;37045;
Reynaldo;811;724;7639;
Child;812;2093;15958;
;813;4556;31012;
Child;814;2093;15959;
Carmela;815;3766;39300;
Amparo;815;1367;44333;
;815;1620;45476;
;815;2237;47540;
;815;2267;47653;
Mercedes;815;2936;49912;
;815;2991;50154;
Mujer taxista;815;3137;50867;
Elena;815;18;58770;
Locutora;816;1117;43589;
Locutor de Radio;816;4220;54492;
Erasmo;817;5327;35393;
;818;4371;38328;
Locutora TV;820;5423;58077;
New cinema spectator;821;403;41368;
;822;759;424;
;822;857;738;
;822;443;6102;
Ángel, Manus father;822;578;6759;
;822;666;7271;
Cocinero;822;779;7891;
;822;1125;9724;
Culebrero;822;1267;10511;
Don Carmelo;822;1401;11237;
Pablos, el Buscón;822;1461;11889;
Raimundo;822;1525;12396;
LLamoso;822;1388;12625;
Roque;822;1627;13189;
Venancio;822;1812;14443;
Cartero;822;1901;15108;
;822;2029;15770;
Julián;822;2253;16737;
;822;2376;17430;
Tachador #2;822;2753;19513;
;822;3488;19840;
Ramón Maello;822;2885;20733;
;822;2906;20898;
Domi;822;2964;21410;
Andrés;822;2984;21565;
Saturnino;822;3056;22205;
Goyo;822;3063;22275;
Hombre pidiendo fuego;822;3109;22641;
Rampín;822;3275;23731;
Mauro Pacheco;822;3347;24241;
Antoliano;822;3376;24468;
Natalio;822;3577;25671;
;822;3750;26925;
El lugarteniente - Metralla;822;3809;27287;
Lucio;822;3824;27400;
;822;3869;27602;
Cachelo;822;4068;28795;
;822;4125;29049;
;822;4129;29067;
;822;4264;30004;
El maquinista;822;4363;30084;
Zapatero;822;4653;31669;
Serafín;822;4799;32077;
;822;4926;32746;
Amador;822;5153;34169;
;822;5155;34180;
Chato;822;5203;34545;
Herbolario;822;5238;34878;
Surroca;822;5342;35510;
Tomás Torres;822;5397;35880;
;822;5452;36139;
Afrodisio;822;5654;36947;
;822;2162;37719;
;823;1411;11340;
García;823;2088;15943;
;823;3225;23465;
;823;35;37317;
;827;1288;38548;
Mujer dueña;827;574;41835;
Madame;827;2419;48149;
Ramona;827;2793;50478;
Mujer en el motel;827;3633;52693;
Lourdes;827;4090;54252;
Dona Fragua;827;5019;56727;
Enfermera;827;5161;57273;
Fatty Marcos;828;4962;32899;
;830;812;8091;
;831;812;42668;
Paula;831;2440;48159;
;831;4281;54690;
Camarero karaoke;832;2238;16647;
Anciano;834;1566;12812;
;835;4038;28612;
El Niño;836;504;6346;
Seguridad Conferencia;836;1540;12648;
Soltero;836;2305;17018;
Portero;836;2746;19471;
Mendigo Borracho;836;3645;26164;
El cabecilla de los hinchas;836;3809;27288;
Folklórico despedido;836;3988;28241;
Torre negra;836;4742;31765;
;836;4902;32607;
Jefe;836;5325;35368;
;836;5308;37786;
Chica 2.;837;1621;45484;
Michael;838;4851;32374;
Man in pub;840;3447;25013;
;841;1057;9351;
;843;4027;54038;
Miguel Luis;845;3199;23277;
;845;3315;23980;
;845;4958;32894;
;845;5383;35799;
;846;817;8121;
Veterinario;846;3184;23184;
Mujahid;847;4243;29538;
Falangista;849;343;5419;
Ertzaina 2;849;1133;9794;
;851;167;4485;
Camarero;852;278;5070;
Le serveur sur la terrasse;852;278;5071;
Mariana;853;3401;49233;
Bruce;854;4963;56563;
Le jeune homme;857;5014;33173;
;858;3776;53222;
;860;1155;43794;
Man on the roof;861;3303;23916;
Lt. Furneaux;863;773;691;
;863;2322;17119;
;864;4529;39996;
;865;1699;45746;
;866;1531;12437;
Himself;869;3188;2002;
Haranas Wife;870;881;42932;
Maestro de Ceremonias;871;5017;33199;
Presentador TV;872;3884;27753;
Carlos Aceves;873;1366;11096;
El Lobo Negro;873;1366;11097;
The Black Wolf;873;1366;11098;
Sebastian;873;1629;13213;
Carlos Aceves;873;1697;13583;
El Lobo Negro;873;1697;13584;
The Black Wolf;873;1697;13585;
Julio;873;2894;20785;
;873;129;37623;
Wife;876;5310;59069;
Marcianito 1;877;1719;13841;
;880;5560;36479;
;882;5121;33910;
Danseur;884;4049;28686;
Bar customer;886;1222;10308;
Event guest;886;2937;21151;
bar customer;886;2937;21152;
Violinista;887;1990;15616;
Pepe, Film Director;888;4393;30346;
Carlos;888;5230;34819;
;890;4537;30933;
Pedro;890;5230;34820;
;891;1446;11727;
Grip 1;891;3031;22055;
;892;4093;28964;
;893;4618;31239;
Salvador;894;997;9047;
Miguel;894;1132;9786;
;894;1206;10184;
Abogado;894;1348;10888;
;894;1768;14483;
;894;2792;21911;
Ginecólogo;894;3053;22156;
Secretaria Andrés;896;252;40785;
Mujer 1.;896;3694;52933;
;897;1022;43235;
Músico;899;2837;20252;
;900;2053;46999;
Soldier;902;4121;4132;
Herself;903;1958;38695;
Herself;903;1248;44006;
Cliente;905;3037;22076;
;907;364;5596;
Tunas Man;908;2440;17799;
;910;2919;20990;
Martín;910;5321;35332;
Himself - Host;912;4305;3118;
Host;912;4725;3549;
Maruja;915;1944;46655;
Rosa;915;4186;54425;
;915;4823;56198;
;916;4073;39797;
;916;1627;45510;
Mestra;916;3309;49227;
Novia de Alberto;918;3149;50903;
Musica;918;4327;54822;
;918;5312;59077;
Profesora colegio;919;3524;52260;
Postman;920;2066;15861;
Reparador de puertas;920;2760;19574;
Abogado;920;3001;21750;
Hassan;920;3289;23872;
Policia 2º;920;3799;27182;
Empleado Inmobiliaria;920;3991;28295;
Chico in the audience;920;4365;30104;
Isaac;920;4751;31822;
Cliente tienda de fotos;920;5028;33465;
Taxista;920;5193;34420;
Cajero;920;118;37601;
Farmacéutico;920;499;37673;
;921;695;7517;
;921;2444;17850;
;921;2780;20345;
;921;3017;21928;
Boat Man;921;3356;24314;
Policía;921;3748;26911;
Gloria;922;453;6112;
Himself;922;964;8820;
Bus passenger;922;2066;15862;
Dependiente ferretería;922;3001;21751;
Cameo appearance;922;3289;23873;
Francisco Montesinos;922;3799;27183;
Maestro de ceremonias;922;4365;30105;
;922;5155;34181;
Himself;922;5665;37090;
Espectador;922;117;37580;
Play-Back La bien pagá;922;118;37602;
;926;1237;10358;
Norberto;926;1422;11516;
;926;1488;12080;
;926;1503;12173;
;926;1534;12474;
;926;1579;12890;
;926;4862;32432;
Himself;927;1302;1005;
Himself;927;1530;1168;
;929;4599;31148;
Niño;930;4273;29661;
;931;2146;16205;
Himself;932;3821;27353;
Ralph;933;5611;4025;
Operador Grúa Grosnik;934;1719;13842;
;935;3318;24019;
Young Joaquín;940;4093;28965;
Vázquez;941;1016;9093;
Cajero del banco;941;1394;13689;
;941;2499;18156;
;941;2964;21411;
Secretario Arzobispado;941;3090;22526;
;941;4677;31501;
Cisko Kid;941;4872;32492;
;941;5568;36488;
Juan Jiménez;941;5655;36962;
Rafael Suárez;941;5655;36963;
Ayudante de Carlos;942;4656;31402;
Cartero;943;1796;14334;
Gémela 1;944;2600;48659;
Niña;946;1617;45446;
;948;600;38044;
Various Characters;948;1779;38662;
Herself - Host;948;4181;39845;
Herself - Hostess;948;4798;40082;
Maribel;948;378;41308;
La Mujer del Pañuelo Rojo;948;636;42050;
Nuria;948;1033;43279;
María;948;1522;45024;
Ernestita;948;1837;46280;
Concha;948;2149;47318;
Extra;948;2325;47899;
Mavi;948;2565;48535;
Amparo;948;2760;49153;
Recepcionista;948;2833;49473;
Florinda;948;3003;50218;
Bella Mabel;948;2793;50479;
Rocío;948;3069;50586;
Nena Colman;948;3344;51568;
Pelirroja;948;3587;52504;
Agatha;948;4466;55255;
Marga;948;5274;57612;
Lola;948;5292;57675;
Nazi 3;950;4789;32042;
Himself;953;1259;996;
J. Ermitaño;953;471;6168;
P. Papo;953;471;6169;
Xermino;953;471;6170;
Patient;953;4283;29706;
;955;3004;50227;
;956;3123;22716;
;956;4283;29707;
;959;2035;1340;
;960;1590;45363;
;961;92;4281;
Damián;961;512;6402;
;961;1090;9520;
Emilio;961;2435;17764;
Cliente salón de masaje;961;2810;20026;
;961;3872;27634;
;961;3895;27831;
;961;5117;33905;
;961;5343;35535;
White;961;5304;36132;
;963;698;7559;
Catedrática;964;5097;38378;
;964;1346;44232;
Monja;964;2234;47506;
;964;2711;48968;
;964;2885;49698;
Simeona;964;3376;51726;
;964;5628;58514;
José Mari Guzmán;966;1730;13905;
;967;5121;33911;
;969;1797;14354;
Leyla;970;1508;38624;
;971;4042;29180;
Monique;972;1163;43806;
;974;2878;20615;
Pare;976;5444;36099;
Policia;977;98;4312;
Berruga;977;2419;17775;
;979;2253;16738;
;981;249;4864;
;981;376;5704;
Tatin;981;726;7668;
;981;785;7916;
Pepe;981;1362;11040;
Juanito;981;1550;12490;
Andrés;981;3612;26001;
;981;4339;29973;
Guardia Civil 5;982;1936;15248;
Oscar;982;4241;37779;
;983;4419;30481;
;984;1609;13050;
Somoza;984;4760;31882;
;984;4862;32433;
;984;5442;36071;
;984;5674;37121;
;985;257;37646;
Circe;986;1457;11867;
Carmela;988;729;42345;
Novia 1;988;4137;54329;
Tribunal de la Tesis;989;1273;11199;
;991;1454;11832;
Periodista 1º;991;2012;15702;
Birutiñas adolescente;992;4816;32182;
;993;1433;44622;
;995;1722;45865;
;995;4287;54704;
Miranda Vega;996;1612;45422;
;997;1550;45092;
Gémela 2;998;2600;48660;
Empleada grandes almacenes;998;3673;52859;
Sonia;998;4137;54330;
Condesa de Chinchón;998;5588;58409;
Giovanna;1002;854;42223;
Mercedes;1002;1743;45902;
;1002;2575;48546;
Pepa;1002;3873;53524;
Isa Bustos;1002;3787;53924;
Elvira;1002;4198;54447;
Betty;1002;4327;54823;
Isidoro;1003;3751;26936;
César;1004;2313;17053;
;1004;3262;23623;
Himself;1004;5218;34609;
;1005;1956;15403;
Hombre senyera;1007;1415;11388;
Antonio;1009;341;5383;
Xavi;1009;1793;14310;
;1009;2460;18555;
Miguel;1009;2666;19018;
Alan;1009;3388;24565;
Alex;1009;4070;28832;
Chavalote;1009;4295;29729;
Ferrari;1009;5092;33760;
El Generalo;1010;2845;20889;
;1010;4992;33093;
Profesor Castro;1012;4852;1413;
Comisario de policía;1012;70;4205;
Benito;1012;161;4452;
Hermano Benito;1012;309;5254;
El Alcalde;1012;352;5451;
Carlos;1012;784;7910;
Douglas Hilton;1012;793;7975;
Chema;1012;897;8595;
Federico;1012;1106;9569;
;1012;962;9816;
Severiano;1012;1348;10889;
Redactor jefe;1012;1362;11041;
Don Pío Coronado;1012;1401;11238;
Fermín Arango;1012;1406;11274;
Antonio Bermejo;1012;1527;12414;
Dr. Cabrera;1012;1777;14113;
Ludovico;1012;1784;14182;
Juan Vadillo;1012;1857;14897;
Julián Rebolledo;1012;1876;14963;
;1012;2376;17431;
Julián Suárez La fotógrafa;1012;2885;20734;
Actor en Tormento ;1012;2784;20792;
Cerrillo;1012;2925;21021;
Trigo;1012;3017;21929;
Don Servando Becerra;1012;3225;23466;
;1012;3345;24199;
;1012;3516;25256;
Don Obdulio;1012;3550;25461;
;1012;3683;26393;
General Izquierdo;1012;3873;27637;
Roberto;1012;4060;28745;
Mariano;1012;4367;30128;
Don Hermógenes;1012;4654;31684;
;1012;4841;32278;
Agustín;1012;4823;32332;
Mr. Taylor;1012;5186;34385;
Falangista;1012;5197;34444;
Juan;1012;5273;35041;
;1012;5338;35453;
Julián;1012;5349;35570;
;1012;5410;35927;
;1012;5674;37122;
Gutiérrez, el del Banco;1012;3;37369;
;1013;631;304;
;1013;4813;654;
;1013;341;5384;
;1013;808;8054;
;1013;864;8378;
Guardia Chalet;1013;1041;9261;
;1013;1289;10571;
Portero Crock;1013;2055;15811;
Martín;1013;2836;20244;
Guardia civil 2;1013;3000;21705;
Miliciano conductor;1013;3471;25091;
Vendedor;1013;3297;26351;
Presentador;1013;4203;29289;
Hombre Peor;1013;4547;30974;
Oriol;1013;4807;32155;
Alfredo de la Fuente;1014;528;6453;
;1015;4414;55122;
;1017;2204;47433;
Alderán;1018;3750;26926;
Antonio;1018;5395;35860;
Marina;1019;2666;48787;
Himself;1021;2030;1328;
Himself - Host;1021;2309;1471;
;1022;176;40634;
Agripina;1022;667;42156;
;1022;753;42385;
Miss Lillian Coleman;1022;793;42560;
;1022;803;42587;
;1022;984;43175;
;1022;1313;44150;
Virtuosa 1ª;1022;1513;44988;
Amiga de Consuelo #2;1022;2936;49913;
Trini;1022;3056;50456;
;1022;3475;52176;
;1022;3584;52496;
;1022;4089;54230;
;1022;4364;54938;
Ana;1022;4464;55247;
The Neighbour;1022;4706;55810;
;1022;5410;58049;
;1022;5637;58545;
Margot;1022;5649;58614;
Suegra;1022;17;58759;
;1022;19;58786;
Vigilante jurado;1024;4998;33074;
Clienta banco 2º;1025;1131;43655;
;1028;1638;45579;
;1029;1980;46826;
;1030;1821;14549;
;1030;2211;16516;
Loca;1032;3297;52869;
Madre de Teresa;1034;3191;51048;
Policeman;1035;3660;26264;
The Bartender;1036;3783;859;
;1037;3291;49195;
The Driver;1038;3783;860;
Bob;1039;854;7456;
Augusto;1040;2400;17515;
Músico;1043;1201;11146;
;1045;1779;1232;
Velarde;1046;4621;31249;
Amigo Idoia;1047;2598;18661;
;1048;3621;25964;
Himself;1050;5218;34610;
Alexandra;1052;1457;44795;
Corista;1052;2793;50480;
Officer Dobbs;1053;4908;32627;
;1055;1850;46349;
;1056;4525;39992;
;1056;1406;44432;
Esposa Del Gobernador;1056;1636;45554;
Lina;1056;1668;45637;
Monja 2ª;1056;2066;47088;
;1056;2326;47910;
Anciana loca;1056;3069;50587;
Barbara Leroux;1056;3474;52167;
Sapo;1059;561;6644;
Ministerio Público;1059;4775;31971;
Hostess;1060;2057;38738;
;1060;498;41628;
;1060;4805;56083;
;1061;3196;23243;
Soldado 3;1061;3970;28124;
Himself - Host;1062;1195;973;
Natalie;1063;4974;40132;
Eduardo;1066;178;4566;
Julio Camba;1066;591;6910;
Bakalaero I.;1066;734;7734;
Walter;1066;1117;9672;
Mateo;1066;1351;10927;
Ángel Lomas;1066;1549;12486;
;1066;2555;18443;
Juan;1066;2666;19019;
Rubén;1066;2833;20238;
Jaime;1066;3544;25415;
Pablo;1066;3594;25753;
Juan;1066;3882;27735;
Judez;1066;3970;28125;
Marcos;1066;3794;28419;
;1066;5044;33580;
Nico;1066;5092;33761;
Mateo;1066;5544;36640;
Alejandro Muñoz;1067;3148;548;
;1067;1672;1209;
Miguel Gil de Larios;1067;161;4453;
José;1067;206;4644;
Leon;1067;418;5929;
Hermano Director;1067;456;6125;
Sepúlveda;1067;481;6257;
;1067;493;6295;
;1067;648;7217;
Adolfo OGorman;1067;733;7715;
Ruda;1067;1016;9094;
Don Arcadio;1067;1031;9202;
Anselmo;1067;1069;9482;
Pablo;1067;1269;10521;
Padre de Don Juan;1067;1329;10803;
Isasa;1067;1521;12358;
G.M.;1067;1538;12480;
;1067;1625;13179;
Roman - husband;1067;1723;13879;
Don Alejandro;1067;1743;13962;
Juan;1067;1831;14597;
Beto;1067;1854;14923;
;1067;2021;15747;
Alfredo;1067;2241;16667;
;1067;2252;16733;
Niccolo;1067;2303;17003;
;1067;2555;18444;
;1067;2753;19514;
;1067;2925;21022;
Papá;1067;2966;21452;
;1067;3046;22122;
Marcial Lafuente;1067;3064;22286;
Dr. Werner;1067;3069;22345;
;1067;3249;23539;
Regino;1067;3265;23672;
Don José;1067;3357;24325;
Julián;1067;3370;24428;
Gonzalo;1067;3384;24512;
Serafin;1067;3744;26853;
Alfredo;1067;3762;27073;
;1067;3838;27440;
Julio;1067;3839;27479;
General Víctor Mendizábal;1067;3873;27638;
;1067;4197;29279;
;1067;4245;29550;
Esteban Duarte Diniz;1067;4321;29872;
Luis;1067;4557;31015;
Carlos;1067;4799;32078;
;1067;4832;32230;
Leonardo Gala;1067;5026;33453;
Lobo;1067;5044;33581;
Diego;1067;5058;33617;
;1067;5155;34182;
;1067;5260;35002;
Justino;1067;5335;35416;
;1067;5662;37046;
;1067;117;37581;
Señora casa;1068;1522;45025;
;1068;1943;46631;
;1068;3164;50973;
Victòria;1068;4984;56637;
Chloé;1069;2272;47669;
Sybille;1069;4758;55949;
;1071;4873;32510;
;1072;1775;45988;
Monika;1073;836;42750;
The Devil;1074;1473;11974;
;1074;3417;24852;
;1074;5107;33823;
Screaming Woman;1075;5146;57202;
;1077;2899;49759;
;1080;2716;48989;
;1081;5656;36982;
Castro Gil;1084;1308;10662;
Osuña;1084;4678;31698;
;1085;984;9021;
;1086;2072;15894;
;1088;1411;11341;
;1089;225;40711;
;1089;320;41061;
;1089;771;42455;
Patrona;1089;945;43038;
;1089;1078;43415;
;1089;1124;43616;
;1089;1237;43970;
;1089;1557;45138;
Delfina;1089;1547;45185;
Señora 2;1089;1393;45759;
;1089;1934;46604;
;1089;2491;48286;
Prostituta;1089;2885;49699;
;1089;2925;49864;
Dependienta;1089;2965;50038;
;1089;2979;50109;
Cocinera del Internado;1089;3362;51676;
;1089;3727;53039;
;1089;3750;53162;
Invitada;1089;3824;53414;
Madre Chica 1ª;1089;4254;54598;
Señora parque;1089;4297;54710;
;1089;4309;54747;
;1089;4663;55692;
;1089;5372;57920;
;1089;5655;58646;
Dancer;1090;5048;56869;
Luis;1091;4220;29414;
;1093;2707;19244;
Jefe;1093;4602;31175;
Himself;1094;1302;1023;
José;1095;341;5416;
Inspector Tablado;1095;383;5774;
Curro, ayudante comisario;1095;1330;10853;
Policía de incógnito;1095;1519;12332;
Tonto;1095;1617;13140;
Pencho Platón;1095;1650;13362;
Galindo;1095;2918;20989;
Coitadino;1095;3003;21791;
